Question,label,pred,diff
Has the warming of global temperatures been smooth?,0,0,0
Are greenhouse gases the only factor contributing to temperature change?,0,0,0
Does energy naturally move around within the climate system?,1,1,0
Is the movement of energy between the atmosphere and ocean responsible for temporary warmer or cooler periods?,1,1,0
Has the long-term temperature pattern since 1850 been clear?,1,1,0
Can the historic trend of atmospheric warming observed for the last 150 years be explained by natural variations?,0,0,0
Are atmospheric CO2 concentrations today over 400 parts per million?,1,1,0
Did atmospheric CO2 concentrations rise from 280 parts per million in around 1850?,1,1,0
Can human emissions of greenhouse gases be responsible for the rise in global temperatures?,1,1,0
Could natural climate processes have caused a rapid and continued increase in surface temperature?,0,0,0
Are data on historical and present-day temperature changes reliable?,1,1,0
Do scientists regularly carry out quality checks on their observations?,1,1,0
Do scientists make corrections to temperature records to account for variations in the location or environment of an observation station?,1,1,0
Have changes in the measurement techniques of historic temperature records been accounted for?,1,1,0
Are increasing global temperatures due to human activities since the industrial revolution?,1,1,0
Did the burning of fossil fuels start injecting huge levels of greenhouses gases into the atmosphere during the industrial revolution?,1,1,0
Has the rise in global temperatures been a result of human activities since the industrial revolution?,1,1,0
Has the increase in atmospheric CO2 concentrations been accompanied by the rise in global temperatures?,1,1,0
Are global temperature changes solely due to human activities since the industrial revolution?,0,0,0
Is the increase in surface temperature solely caused by greenhouse gas emissions?,0,0,0
Are there small variations in global temperatures year on year?,1,1,0
Is the climate system a complex system?,1,1,0
Are El Nino events responsible for temporary warmer or cooler periods?,1,1,0
Are global temperature changes influenced by human activities?,1,1,0
Have global temperatures remained stable since 1850?,0,0,0
Can the rise in global temperatures be explained by natural variations alone?,0,0,0
Has the increase in atmospheric CO2 concentrations been gradual since 1850?,0,1,1
Is the burning of fossil fuels the only source of greenhouse gas emissions?,0,0,0
Have global temperatures increased more than 1.0 degreesC since 1850?,1,1,0
Are greenhouse gases the primary cause of temperature change?,0,1,1
Can variations in the location or environment of an observation station impact temperature records?,1,1,0
Are historic temperature records always accurate without any corrections?,0,0,0
Are present-day temperature records always accurate without any corrections?,0,0,0
Is the rise in global temperatures a recent phenomenon?,0,1,1
Is the rise in global temperatures solely due to greenhouse gases?,1,0,-1
Can human activities impact global temperatures?,1,1,0
Is the increase in atmospheric CO2 concentrations solely responsible for the rise in global temperatures?,1,0,-1
Are there natural processes that can explain the rapid and continued increase in surface temperature?,0,0,0
Are global temperature changes influenced by factors other than human activities?,1,1,0
Have human activities played a significant role in the rise of global temperatures?,1,1,0
Are global temperature records manipulated to show a rise?,0,0,0
Is there evidence to support the claim of increasing global temperatures?,1,1,0
Are the burning of fossil fuels and greenhouse gas emissions unrelated to global temperature changes?,0,0,0
Is the rise in global temperatures a recent phenomenon caused by human activities?,1,1,0
Are human activities the primary cause of global temperature changes?,1,1,0
Can variations in measurement techniques affect historic temperature records?,1,1,0
Are present-day temperature records always compared to historic records?,1,1,0
Are the observations made by scientists trustworthy?,1,1,0
Are the data collected on global temperatures reliable?,1,1,0
Are global temperature changes solely due to natural variations?,0,0,0
Are variations in the location or environment of an observation station considered when analyzing temperature records?,1,1,0
Are global temperature changes solely due to energy movement within the climate system?,0,0,0
Did scientists start understanding the greenhouse gas effect in the 1820s?,1,1,0
Are greenhouse gases responsible for warming the surface of the Earth?,1,1,0
Do greenhouse gases allow the Sun's radiation to pass through the atmosphere to reach the Earth's surface?,1,1,0
Do greenhouse gases prevent heat radiation emitted by the warm surface from escaping back to space?,1,1,0
Does CO2 raise the average temperature of the Earth's surface?,1,1,0
Is CO2 a potent greenhouse gas that affects the climate system for centuries?,1,1,0
Have human activities emitted increasing levels of CO2 since the beginning of the Industrial Revolution?,1,1,0
Do increasing concentrations of CO2 and other greenhouse gases trap more heat and raise the surface temperature?,1,1,0
Do computer simulations help scientists understand the effect of human activities on climate change?,1,1,0
Do models that include only natural factors show a temperature change consistent with the observed warming?,0,0,0
Are greenhouse gases emitted through human activities the primary cause of global warming since 1850?,1,1,0
Did scientists discover the greenhouse gas effect from the 1920s?,0,0,0
Do greenhouse gases cool the surface of the Earth?,0,0,0
Do greenhouse gases prevent the Sun's radiation from reaching the Earth's surface?,0,0,0
Does CO2 lower the average temperature of the Earth's surface?,0,0,0
Is CO2 a weak greenhouse gas that has a short lifespan in the atmosphere?,0,0,0
Have human activities reduced the levels of CO2 since the beginning of the Industrial Revolution?,0,0,0
Do increasing concentrations of CO2 and other greenhouse gases decrease the surface temperature?,0,0,0
Do computer simulations hinder scientists' understanding of the effect of human activities on climate change?,0,0,0
Do models that include only natural factors show a temperature change inconsistent with the observed warming?,1,1,0
Are greenhouse gases emitted through human activities a minor cause of global warming since 1850?,0,0,0
Did scientists start understanding the greenhouse gas effect in the 1820s?,1,1,0
Are greenhouse gases responsible for warming the surface of the Earth?,1,1,0
Do greenhouse gases allow the Sun's radiation to pass through the atmosphere to reach the Earth's surface?,1,1,0
Do greenhouse gases prevent heat radiation emitted by the warm surface from escaping back to space?,1,1,0
Does CO2 raise the average temperature of the Earth's surface?,1,1,0
Is CO2 a potent greenhouse gas that affects the climate system for centuries?,1,1,0
Have human activities emitted increasing levels of CO2 since the beginning of the Industrial Revolution?,1,1,0
Do increasing concentrations of CO2 and other greenhouse gases trap more heat and raise the surface temperature?,1,1,0
